

Trajectories
100
,,Stylo:Corps1,,,
Frame,Sub Frame,X,Y,Z
782,0,-116.768,94.4269,161.85
783,0,-116.74,94.4068,161.865
784,0,-116.713,94.3137,161.848
785,0,-116.645,94.1824,161.827
786,0,-116.567,94.1067,161.836
787,0,-116.597,94.0687,161.842
788,0,-116.6,94.1044,161.851
789,0,-116.655,94.0904,161.855
790,0,-116.655,94.1205,161.876
791,0,-116.644,94.0829,161.857
792,0,-116.626,93.979,161.855
793,0,-116.618,93.8793,161.851
794,0,-116.607,93.7893,161.83
795,0,-116.586,93.7374,161.825
796,0,-116.621,93.7071,161.857
797,0,-116.679,93.7421,161.871
798,0,-116.686,93.7466,161.863
799,0,-116.676,93.6958,161.861
800,0,-116.691,93.6047,161.842
801,0,-116.681,93.5194,161.841
802,0,-116.704,93.485,161.842
803,0,-116.713,93.4869,161.865
804,0,-116.755,93.515,161.873
805,0,-116.813,93.5011,161.888
806,0,-116.845,93.4823,161.863
807,0,-116.846,93.4106,161.882
808,0,-116.803,93.3461,161.874
809,0,-116.835,93.3126,161.868
810,0,-116.833,93.2498,161.873
811,0,-116.836,93.2209,161.852
812,0,-116.857,93.189,161.836
813,0,-116.852,93.1797,161.852
814,0,-116.897,93.202,161.876
815,0,-116.889,93.1965,161.906
816,0,-116.947,93.1859,161.903
817,0,-116.973,93.1475,161.885
818,0,-116.903,93.0791,161.881
819,0,-116.876,92.9789,161.875
820,0,-116.849,92.937,161.905
821,0,-116.905,92.9427,161.875
822,0,-116.876,92.9126,161.879
823,0,-116.895,92.8524,161.884
824,0,-116.893,92.7488,161.878
825,0,-116.915,92.6644,161.885
826,0,-116.948,92.6181,161.882
827,0,-116.944,92.5768,161.863
828,0,-116.966,92.5423,161.857
829,0,-116.957,92.4844,161.867
830,0,-116.936,92.4289,161.873
831,0,-116.969,92.3778,161.858
832,0,-116.983,92.3457,161.877
833,0,-116.965,92.2708,161.869
834,0,-116.996,92.2286,161.861
835,0,-117.047,92.1842,161.861
836,0,-116.96,92.1555,161.887
837,0,-116.939,92.1235,161.896
838,0,-116.934,92.0195,161.935
839,0,-116.884,91.9414,161.925
840,0,-116.856,91.8503,161.931
841,0,-116.806,91.7476,161.934
842,0,-116.794,91.6033,161.931
843,0,-116.745,91.4115,161.907
844,0,-116.685,91.2624,161.887
845,0,-116.682,91.1408,161.897
846,0,-116.713,91.14,161.906
847,0,-116.78,91.1539,161.906
848,0,-117.365,90.7743,161.682
849,0,-116.865,91.0013,161.9
850,0,-117.319,90.7644,161.705
851,0,-116.852,91.0385,161.905
852,0,-116.814,91.0588,161.883
853,0,-116.778,91.0523,161.924
854,0,-116.787,91.0177,161.895
855,0,-117.292,90.6785,161.71
856,0,-117.343,90.6113,161.693
857,0,-116.932,90.8026,161.859
858,0,-116.943,90.7872,161.871
859,0,-116.914,90.7743,161.868
860,0,-116.9,90.7503,161.889
861,0,-116.873,90.714,161.885
862,0,-116.821,90.6908,161.896
863,0,-116.838,90.6735,161.89
864,0,-116.845,90.6214,161.883
865,0,-116.904,90.5737,161.859
866,0,-116.873,90.5379,161.882
867,0,-116.878,90.4992,161.87
868,0,-116.875,90.4625,161.902
869,0,-116.901,90.4937,161.909
870,0,-116.863,90.4924,161.93
871,0,-116.846,90.4592,161.914
872,0,-116.797,90.4073,161.912
873,0,-116.789,90.2619,161.905
874,0,-116.744,90.1359,161.895
875,0,-116.734,90.0152,161.92
876,0,-116.773,89.9482,161.935
877,0,-116.814,89.8831,161.929
878,0,-116.78,89.7857,161.961
879,0,-116.866,89.7071,161.944
880,0,-116.842,89.5522,161.924
881,0,-116.832,89.4059,161.922
882,0,-116.773,89.2832,161.911
883,0,-116.809,89.2551,161.905
884,0,-116.8,89.3332,161.929
885,0,-116.771,89.3648,161.933
886,0,-116.752,89.3287,161.937
887,0,-116.785,89.2892,161.941
888,0,-116.758,89.2242,161.943
889,0,-116.79,89.1853,161.944
890,0,-116.8,89.1457,161.924
891,0,-116.822,89.1242,161.921
892,0,-116.798,89.1018,161.919
893,0,-116.815,89.1459,161.942
894,0,-116.849,89.2039,161.96
895,0,-116.904,89.204,161.944
896,0,-116.875,89.1227,161.949
897,0,-116.827,89.069,161.957
898,0,-116.779,89.0317,161.932
899,0,-116.719,89.0328,161.958
900,0,-116.732,89.0198,161.946
901,0,-116.736,88.961,161.966
902,0,-116.763,88.8648,161.95
903,0,-116.765,88.7914,161.972
904,0,-116.797,88.7897,161.975
905,0,-116.845,88.7142,161.977
906,0,-116.791,88.5733,161.983
907,0,-116.733,88.4522,161.955
908,0,-116.682,88.2572,161.963
909,0,-116.733,88.1875,161.971
910,0,-116.814,88.2012,161.972
911,0,-116.849,88.1343,162.013
912,0,-116.795,88.0022,162.01
913,0,-116.751,87.8056,161.994
914,0,-116.697,87.6053,161.964
915,0,-116.71,87.4229,161.965
916,0,-116.623,87.2185,161.965
917,0,-116.68,87.0738,161.947
918,0,-116.669,86.9861,161.94
919,0,-116.688,86.8477,161.907
920,0,-116.678,86.7054,161.906
921,0,-116.739,86.6886,161.91
922,0,-116.738,86.6327,161.925
923,0,-116.709,86.585,161.936
924,0,-116.744,86.4295,161.918
925,0,-116.72,86.2139,161.878
926,0,-116.736,86.1572,161.886
927,0,-116.783,86.1058,161.911
928,0,-116.822,86.0534,161.917
929,0,-116.815,85.9741,161.903
930,0,-116.826,85.8685,161.906
931,0,-116.802,85.7866,161.9
932,0,-116.729,85.7836,161.941
933,0,-116.76,85.7431,161.936
934,0,-116.715,85.6762,161.925
935,0,-116.693,85.5669,161.946
936,0,-116.683,85.4071,161.922
937,0,-116.684,85.3191,161.943
938,0,-116.68,85.174,161.957
939,0,-116.707,85.083,161.953
940,0,-116.725,84.9846,161.943
941,0,-116.708,84.9341,161.962
942,0,-116.617,84.847,161.969
943,0,-116.561,84.7103,161.96
944,0,-116.514,84.5982,161.967
945,0,-116.518,84.5046,161.956
946,0,-116.491,84.366,161.967
947,0,-116.497,84.2299,161.977
948,0,-116.535,84.1767,161.977
949,0,-116.587,84.1428,161.996
950,0,-116.533,84.0231,161.991
951,0,-116.434,83.7513,161.996
952,0,-116.374,83.5609,161.986
953,0,-116.324,83.3759,161.974
954,0,-116.32,83.2513,161.994
955,0,-116.345,83.3567,161.997
956,0,-116.409,83.2846,161.972
957,0,-116.343,83.1503,161.986
958,0,-116.292,82.9526,161.97
959,0,-116.288,82.7186,161.933
960,0,-116.33,82.6278,161.93
961,0,-116.379,82.5675,161.96
962,0,-116.408,82.5074,161.95
963,0,-116.395,82.4137,161.934
964,0,-116.371,82.2349,161.906
965,0,-116.284,82.0152,161.861
966,0,-116.258,81.8481,161.835
967,0,-116.249,81.8076,161.844
968,0,-116.305,81.7631,161.861
969,0,-116.343,81.7637,161.844
970,0,-116.323,81.6653,161.863
971,0,-116.282,81.5097,161.827
972,0,-116.197,81.3408,161.801
973,0,-116.192,81.248,161.807
974,0,-116.25,81.2394,161.819
975,0,-116.311,81.2406,161.824
976,0,-116.284,81.2483,161.844
977,0,-116.3,81.1989,161.81
978,0,-116.23,81.0631,161.82
979,0,-116.211,80.9651,161.797
980,0,-116.171,80.9118,161.794
981,0,-116.168,80.8959,161.824
982,0,-116.183,80.877,161.812
983,0,-116.179,80.8343,161.829
984,0,-116.216,80.6667,161.804
985,0,-116.183,80.5477,161.806
986,0,-116.126,80.428,161.824
987,0,-116.111,80.365,161.858
988,0,-116.112,80.3021,161.828
989,0,-116.099,80.2897,161.858
990,0,-116.07,80.1852,161.873
991,0,-116.014,80.058,161.878
992,0,-116.012,79.963,161.877
993,0,-115.972,79.8346,161.88
994,0,-115.995,79.8011,161.882
995,0,-115.975,79.7206,161.89
996,0,-115.893,79.6062,161.899
997,0,-115.897,79.4855,161.894
998,0,-115.832,79.3463,161.897
999,0,-115.864,79.3119,161.889
1000,0,-115.844,79.266,161.927
1001,0,-115.826,79.2113,161.919
1002,0,-115.832,79.1132,161.913
1003,0,-115.785,78.9617,161.885
1004,0,-115.756,78.8287,161.885
1005,0,-115.715,78.7183,161.891
1006,0,-115.79,78.7297,161.899
1007,0,-115.703,78.6187,161.9
1008,0,-115.671,78.4896,161.885
1009,0,-115.606,78.3711,161.886
1010,0,-115.601,78.2826,161.886
1011,0,-115.602,78.2733,161.899
1012,0,-115.608,78.1852,161.939
1013,0,-115.597,78.1562,161.939
1014,0,-115.604,78.0044,161.923
1015,0,-115.578,77.844,161.911
1016,0,-115.539,77.77,161.891
1017,0,-115.572,77.7371,161.899
1018,0,-115.576,77.7456,161.933
1019,0,-115.496,77.6501,161.913
1020,0,-115.443,77.5214,161.885
1021,0,-115.435,77.4028,161.868
1022,0,-115.467,77.2883,161.864
1023,0,-115.486,77.2547,161.903
1024,0,-115.445,77.1742,161.874
1025,0,-115.431,77.1133,161.896
1026,0,-115.444,77.0725,161.901
1027,0,-115.391,76.9811,161.911
1028,0,-115.38,76.9558,161.901
1029,0,-115.359,76.8815,161.913
1030,0,-115.345,76.7756,161.865
1031,0,-115.319,76.6659,161.865
1032,0,-115.336,76.5308,161.827
1033,0,-115.332,76.4288,161.846
1034,0,-115.368,76.3665,161.828
1035,0,-115.369,76.3344,161.822
1036,0,-115.374,76.3319,161.849
1037,0,-115.373,76.2964,161.869
1038,0,-115.342,76.2375,161.847
1039,0,-115.341,76.1488,161.861
1040,0,-115.327,76.1275,161.869
1041,0,-115.262,76.084,161.885
1042,0,-115.261,76.0429,161.877
1043,0,-115.27,75.9823,161.873
1044,0,-115.215,75.8263,161.847
1045,0,-115.175,75.7336,161.854
1046,0,-115.168,75.6514,161.846
1047,0,-115.152,75.5992,161.869
1048,0,-115.192,75.6136,161.857
1049,0,-115.135,75.515,161.877
1050,0,-115.065,75.4126,161.867
1051,0,-115.038,75.3104,161.853
1052,0,-114.953,75.2077,161.854
1053,0,-115.01,75.276,161.873
1054,0,-115.044,75.2855,161.871
1055,0,-115.003,75.2194,161.903
1056,0,-114.898,75.1051,161.909
1057,0,-114.835,74.9988,161.883
1058,0,-114.811,74.9258,161.888
1059,0,-114.817,74.8467,161.906
1060,0,-114.815,74.7678,161.899
1061,0,-114.889,74.6656,161.915
1062,0,-114.934,74.6118,161.91
1063,0,-114.955,74.5632,161.922
1064,0,-114.895,74.4912,161.906
1065,0,-114.913,74.4153,161.907
1066,0,-114.785,74.2402,161.905
1067,0,-114.76,74.1604,161.865
1068,0,-114.763,74.1147,161.909
1069,0,-114.789,74.0732,161.905
1070,0,-114.798,73.9947,161.925
1071,0,-114.811,73.8818,161.913
1072,0,-114.735,73.71,161.92
1073,0,-114.632,73.4761,161.893
1074,0,-114.562,73.2895,161.882
1075,0,-114.502,73.201,161.906
1076,0,-114.485,73.1429,161.927
1077,0,-114.495,73.0845,161.935
1078,0,-114.468,73.062,161.925
1079,0,-114.376,72.9423,161.945
1080,0,-114.34,72.7576,161.934
1081,0,-114.308,72.6352,161.932
1082,0,-114.245,72.4807,161.923
1083,0,-114.171,72.4141,161.96
1084,0,-114.161,72.3518,161.966
1085,0,-114.135,72.2827,161.956
1086,0,-114.095,72.1734,161.965
1087,0,-114.031,72.0602,161.949
1088,0,-113.965,71.9369,161.946
1089,0,-113.967,71.8543,161.93
1090,0,-113.938,71.7755,161.942
1091,0,-113.93,71.7518,161.942
1092,0,-113.905,71.6652,161.958
1093,0,-113.931,71.5683,161.939
1094,0,-113.886,71.3637,161.946
1095,0,-113.894,71.2314,161.913
1096,0,-113.86,71.1285,161.94
1097,0,-113.858,71.129,161.96
1098,0,-113.792,71.0372,161.951
1099,0,-113.74,70.8756,161.944
1100,0,-113.674,70.7118,161.942
1101,0,-113.664,70.607,161.961
1102,0,-113.712,70.5651,161.961
1103,0,-113.653,70.4484,161.949
1104,0,-113.555,70.2729,161.945
1105,0,-113.502,70.1066,161.924
1106,0,-113.438,69.9631,161.928
1107,0,-113.425,69.8896,161.952
1108,0,-113.443,69.8565,161.963
1109,0,-113.414,69.7657,161.963
1110,0,-113.363,69.6779,161.958
1111,0,-113.313,69.5168,161.947
1112,0,-113.268,69.3963,161.963
1113,0,-113.303,69.3423,161.941
1114,0,-113.286,69.3158,161.947
1115,0,-113.262,69.3091,161.987
1116,0,-113.268,69.2654,161.954
1117,0,-113.251,69.1985,161.972
1118,0,-113.234,69.1571,161.98
1119,0,-113.218,69.0532,161.98
1120,0,-113.195,69.0381,161.98
1121,0,-113.137,68.9919,162.015
1122,0,-113.097,68.8963,161.997
1123,0,-113.115,68.7965,162
1124,0,-113.055,68.6443,161.994
1125,0,-113.046,68.5733,161.978
1126,0,-113.054,68.4149,162.007
1127,0,-113.052,68.4099,162.019
1128,0,-113.056,68.3277,162.003
1129,0,-112.997,68.2207,162.001
1130,0,-113.02,68.1525,162.003
1131,0,-112.963,68.0701,162.002
1132,0,-112.98,68.0762,162.007
1133,0,-112.971,68.0357,162.008
1134,0,-112.921,67.9476,161.988
1135,0,-112.897,67.8239,161.985
1136,0,-112.872,67.6936,161.97
1137,0,-112.812,67.6064,161.963
1138,0,-112.868,67.5086,161.945
1139,0,-112.84,67.488,161.932
1140,0,-112.877,67.474,161.95
1141,0,-112.841,67.4099,161.952
1142,0,-112.804,67.3657,161.974
1143,0,-112.751,67.3505,161.914
1144,0,-112.672,67.2595,161.981
1145,0,-112.67,67.2239,161.949
1146,0,-112.679,67.1961,161.953
1147,0,-112.699,67.1265,161.954
1148,0,-112.689,66.9965,161.928
1149,0,-112.676,66.8776,161.912
1150,0,-112.679,66.7563,161.895
1151,0,-112.616,66.6624,161.894
1152,0,-112.622,66.6689,161.913
1153,0,-112.579,66.6107,161.91
1154,0,-112.573,66.6152,161.925
1155,0,-112.515,66.5124,161.917
1156,0,-112.438,66.4133,161.919
1157,0,-112.416,66.3004,161.922
1158,0,-112.37,66.1864,161.916
1159,0,-112.465,66.0361,161.908
1160,0,-112.443,65.9357,161.938
1161,0,-112.417,65.883,161.918
1162,0,-112.423,65.8462,161.912
1163,0,-112.358,65.7552,161.917
1164,0,-112.324,65.6853,161.935
1165,0,-112.309,65.6619,161.927
1166,0,-112.251,65.6233,161.926
1167,0,-112.255,65.5387,161.942
1168,0,-112.271,65.4151,161.924
1169,0,-112.257,65.3148,161.933
1170,0,-112.275,65.2287,161.896
1171,0,-112.261,65.1329,161.911
1172,0,-112.206,65.0529,161.908
1173,0,-112.164,65.014,161.923
1174,0,-112.175,64.9545,161.915
1175,0,-112.153,64.9399,161.924
1176,0,-112.106,64.8589,161.921
1177,0,-112.058,64.7556,161.932
1178,0,-112.031,64.6808,161.922
1179,0,-111.966,64.5624,161.886
1180,0,-111.934,64.4604,161.894
1181,0,-111.918,64.4039,161.886
1182,0,-111.869,64.3649,161.922
1183,0,-111.867,64.3875,161.929
1184,0,-111.841,64.3,161.928
1185,0,-111.801,64.2325,161.921
1186,0,-111.751,64.1169,161.913
1187,0,-111.731,64.0297,161.908
1188,0,-111.687,63.9646,161.922
1189,0,-111.716,63.9088,161.912
1190,0,-111.671,63.867,161.927
1191,0,-111.593,63.8167,161.92
1192,0,-111.543,63.7549,161.911
1193,0,-111.465,63.6562,161.9
1194,0,-111.504,63.6593,161.922
1195,0,-111.515,63.6444,161.936
1196,0,-111.478,63.567,161.942
1197,0,-111.466,63.5075,161.921
1198,0,-111.41,63.4675,161.93
1199,0,-111.399,63.4037,161.932
1200,0,-111.301,63.3193,161.923
1201,0,-111.238,63.2335,161.917
1202,0,-111.212,63.1725,161.924
1203,0,-111.227,63.1684,161.944
1204,0,-111.259,63.1688,161.939
1205,0,-111.185,63.0389,161.957
1206,0,-111.654,62.6073,161.748
1207,0,-111.618,62.5351,161.766
1208,0,-111.628,62.5083,161.738
1209,0,-111.578,62.4688,161.74
1210,0,-111.612,62.4475,161.744
1211,0,-111.581,62.3955,161.761
1212,0,-111.521,62.3144,161.748
1213,0,-111.019,62.4891,161.936
1214,0,-110.964,62.4084,161.938
1215,0,-110.938,62.3736,161.949
1216,0,-110.925,62.3498,161.945
1217,0,-111.328,62.0507,161.792
1218,0,-110.906,62.2186,161.958
1219,0,-110.851,62.1254,161.963
1220,0,-110.821,61.9748,161.959
1221,0,-110.823,61.8411,161.94
1222,0,-110.749,61.7021,161.928
1223,0,-110.7,61.6208,161.95
1224,0,-110.636,61.5792,161.966
1225,0,-110.603,61.5278,161.961
1226,0,-110.442,61.408,161.988
1227,0,-110.372,61.2897,161.98
1228,0,-110.282,61.1687,161.986
1229,0,-110.285,61.0854,161.966
1230,0,-110.206,61.0269,161.981
1231,0,-110.227,60.9745,161.949
1232,0,-110.162,60.8655,161.986
1233,0,-110.153,60.7994,161.953
1234,0,-110.086,60.7299,161.997
1235,0,-110.039,60.674,161.974
1236,0,-110.002,60.5706,161.976
1237,0,-109.952,60.4837,161.954
1238,0,-109.888,60.3992,161.99
1239,0,-109.818,60.337,161.953
1240,0,-109.76,60.2051,161.961
1241,0,-109.708,60.1324,161.969
1242,0,-109.668,60.0301,161.951
1243,0,-109.614,59.9932,161.955
1244,0,-109.553,59.9187,161.967
1245,0,-109.423,59.8454,161.957
1246,0,-109.471,59.7319,161.944
1247,0,-109.414,59.7052,161.965
1248,0,-109.384,59.5962,161.938
1249,0,-109.348,59.5298,161.914
1250,0,-109.299,59.4092,161.911
1251,0,-109.263,59.3406,161.905
1252,0,-109.264,59.2525,161.9
1253,0,-109.215,59.1502,161.883
1254,0,-109.141,59.0493,161.874
1255,0,-109.149,58.9564,161.886
1256,0,-109.125,58.8861,161.873
1257,0,-109.146,58.9075,161.884
1258,0,-109.124,58.865,161.88
1259,0,-109.077,58.8174,161.886
1260,0,-109.008,58.7191,161.875
1261,0,-108.977,58.5928,161.872
1262,0,-108.95,58.5373,161.884
1263,0,-108.996,58.5004,161.882
1264,0,-108.998,58.4543,161.897
1265,0,-108.946,58.3976,161.891
1266,0,-108.909,58.3177,161.899
1267,0,-108.82,58.194,161.9
1268,0,-108.76,58.1222,161.893
1269,0,-108.689,58.0405,161.9
1270,0,-108.61,57.9909,161.897
1271,0,-108.535,57.8699,161.903
1272,0,-108.539,57.7965,161.885
1273,0,-108.517,57.7251,161.892
1274,0,-108.512,57.6844,161.914
1275,0,-108.497,57.531,161.877
1276,0,-108.438,57.4334,161.886
1277,0,-108.375,57.3519,161.901
1278,0,-108.369,57.3217,161.9
1279,0,-108.29,57.2273,161.902
1280,0,-108.281,57.1719,161.883
1281,0,-108.205,57.0451,161.895
1282,0,-108.188,56.9843,161.895
1283,0,-108.157,56.9224,161.881
1284,0,-108.105,56.8338,161.892
1285,0,-108.084,56.7469,161.88
1286,0,-108.055,56.6993,161.876
1287,0,-107.969,56.6252,161.875
1288,0,-107.914,56.5289,161.886
1289,0,-107.83,56.4125,161.851
1290,0,-107.774,56.2854,161.851
1291,0,-107.83,56.2419,161.85
1292,0,-107.818,56.1801,161.871
1293,0,-107.772,56.1317,161.881
1294,0,-107.715,56.0711,161.878
1295,0,-107.613,55.9789,161.874
1296,0,-107.547,55.8886,161.881
1297,0,-107.533,55.8375,161.903
1298,0,-107.532,55.7863,161.869
1299,0,-107.501,55.6617,161.867
1300,0,-107.404,55.557,161.891
1301,0,-107.323,55.3961,161.857
1302,0,-107.231,55.237,161.857
1303,0,-107.19,55.1449,161.858
1304,0,-107.175,55.0922,161.869
1305,0,-107.09,54.9426,161.851
1306,0,-107.049,54.8127,161.872
1307,0,-107.026,54.6922,161.869
1308,0,-107.051,54.5253,161.865
1309,0,-106.95,54.4673,161.861
1310,0,-106.912,54.2566,161.864
1311,0,-106.875,54.1386,161.844
1312,0,-106.877,54.0523,161.826
1313,0,-106.862,53.9529,161.86
1314,0,-106.852,53.8838,161.848
1315,0,-106.809,53.7568,161.837
1316,0,-106.749,53.6541,161.831
1317,0,-106.715,53.5095,161.845
1318,0,-106.664,53.3985,161.843
1319,0,-106.635,53.2868,161.842
1320,0,-106.616,53.2359,161.869
1321,0,-106.617,53.1373,161.855
1322,0,-106.529,53.0342,161.835
1323,0,-106.482,52.9795,161.865
1324,0,-106.425,52.8874,161.819
1325,0,-106.348,52.7937,161.837
1326,0,-106.286,52.7078,161.857
1327,0,-106.264,52.576,161.837
1328,0,-106.173,52.4249,161.847
1329,0,-106.137,52.3188,161.841
1330,0,-106.089,52.2232,161.869
1331,0,-106.023,52.1312,161.863
1332,0,-105.962,52.0459,161.858
1333,0,-105.859,51.9447,161.856
1334,0,-105.874,51.9214,161.85
1335,0,-105.744,51.8112,161.836
1336,0,-105.649,51.6741,161.833
1337,0,-106.217,51.1898,161.527
1338,0,-106.2,51.1383,161.558
1339,0,-106.163,51.1033,161.583
1340,0,-106.027,50.9925,161.561
1341,0,-105.934,50.8451,161.563
1342,0,-105.889,50.7855,161.556
1343,0,-105.863,50.7892,161.545
1344,0,-105.822,50.7447,161.581
1345,0,-105.711,50.6049,161.538
1346,0,-105.543,50.4322,161.538
1347,0,-104.865,50.5768,161.812
1348,0,-104.85,50.5085,161.824
1349,0,-104.845,50.495,161.836
1350,0,-104.838,50.4689,161.842
1351,0,-104.741,50.3507,161.861
1352,0,-104.642,50.2303,161.867
1353,0,-104.519,50.1288,161.866
1354,0,-104.509,50.1195,161.879
1355,0,-104.461,50.0615,161.896
1356,0,-104.414,50.0292,161.883
1357,0,-104.287,49.9143,161.871
1358,0,-104.247,49.7859,161.864
1359,0,-104.139,49.6988,161.905
1360,0,-104.144,49.6597,161.887
1361,0,-104.133,49.645,161.913
1362,0,-104.029,49.529,161.911
1363,0,-103.918,49.3995,161.848
1364,0,-103.845,49.2665,161.835
1365,0,-103.782,49.1837,161.844
1366,0,-103.849,49.1411,161.875
1367,0,-103.808,49.1567,161.889
1368,0,-103.784,49.0672,161.884
1369,0,-103.623,48.9316,161.87
1370,0,-103.564,48.8544,161.871
1371,0,-103.51,48.7695,161.864
1372,0,-103.431,48.7504,161.874
1373,0,-103.362,48.6703,161.856
1374,0,-103.227,48.5486,161.84
1375,0,-103.074,48.3867,161.843
1376,0,-102.999,48.2812,161.83
1377,0,-102.939,48.1614,161.819
1378,0,-102.836,47.9799,161.816
1379,0,-102.876,47.8672,161.807
1380,0,-102.901,47.9021,161.818
1381,0,-102.967,47.9815,161.857
1382,0,-102.9,47.9344,161.85
1383,0,-102.815,47.8255,161.847
1384,0,-102.723,47.6967,161.821
1385,0,-102.664,47.6496,161.825
1386,0,-102.618,47.5806,161.837
1387,0,-102.592,47.4919,161.817
1388,0,-102.559,47.3904,161.815
1389,0,-102.542,47.3006,161.827
1390,0,-102.535,47.2473,161.819
1391,0,-102.476,47.2105,161.831
1392,0,-102.386,47.1383,161.828
1393,0,-102.337,47.006,161.801
1394,0,-102.27,46.9386,161.83
1395,0,-102.312,46.9242,161.817
1396,0,-102.291,46.956,161.854
1397,0,-102.297,46.9191,161.845
1398,0,-102.248,46.7901,161.84
1399,0,-102.204,46.7102,161.862
1400,0,-102.165,46.6529,161.861
1401,0,-102.126,46.5722,161.855
1402,0,-102.085,46.4999,161.857
1403,0,-102.028,46.3937,161.864
1404,0,-102.011,46.3536,161.853
1405,0,-101.996,46.3619,161.861
1406,0,-101.939,46.274,161.875
1407,0,-101.895,46.2861,161.887
1408,0,-101.837,46.2471,161.867
1409,0,-101.799,46.1693,161.882
1410,0,-101.765,46.1077,161.865
